Date,Product Name,Category,Region,Quantity Sold,Revenue,Profit,Inventory Level,Marketing Spend,Customer Rating,Discount Percentage,Seasonal Event Flag
2025-08-24,Apex Yoga Mat,Sports,APAC,18,719.82,453.3,7537,58.34,5.0,0.0,None
2025-08-24,Apex Yoga Mat,Sports,Latin America,12,479.88,292.28,10921,78.57,4.5,0.0,None
2025-08-25,Smart Pro Watch,Electronics,North America,14,2799.86,1240.22,4981,78.85,4.7,0.0,None
2025-08-25,Smart Pro Watch,Electronics,EMEA,13,2599.87,1151.21,7013,74.92,4.3,0.0,None
2025-08-25,Smart Pro Watch,Electronics,APAC,19,3799.81,1690.86,6165,76.23,4.8,0.0,None
2025-08-25,Smart Pro Watch,Electronics,Latin America,10,1999.9,893.3,9596,26.63,4.3,0.0,None
2025-08-25,Neural Headset,Electronics,North America,16,4799.84,2386.93,4907,51.95,4.7,0.0,None
2025-08-25,Neural Headset,Electronics,EMEA,13,3899.87,1934.29,7383,62.57,4.9,0.0,None
2025-08-25,Neural Headset,Electronics,APAC,17,5099.83,2535.16,6253,59.0,4.6,0.0,None
2025-08-25,Neural Headset,Electronics,Latin America,9,2699.91,1332.37,8647,70.36,4.7,0.0,None
2025-08-25,AeroFit Runner Tee,Apparel,North America,29,1014.71,593.75,753,60.3,4.4,0.0,None
2025-08-25,AeroFit Runner Tee,Apparel,EMEA,22,769.78,442.24,1861,78.51,4.4,0.0,None
2025-08-25,AeroFit Runner Tee,Apparel,APAC,25,874.75,519.77,1531,20.33,4.7,0.0,None
2025-08-25,AeroFit Runner Tee,Apparel,Latin America,18,629.82,369.43,5613,33.86,4.3,0.0,None
2025-08-25,Holo-Knit Hoodie,Apparel,North America,34,2719.66,1486.73,401,36.35,4.6,0.0,None
2025-08-25,Holo-Knit Hoodie,Apparel,EMEA,25,1999.75,1092.72,2176,28.58,4.4,0.0,None
2025-08-25,Holo-Knit Hoodie,Apparel,APAC,25,1999.75,1090.5,1149,37.47,5.0,0.0,None
2025-08-25,Holo-Knit Hoodie,Apparel,Latin America,18,1439.82,782.95,5305,35.79,4.9,0.0,None
2025-08-25,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,566.64,8340,21.27,4.1,0.0,None
2025-08-25,EcoTemp Thermostat,Home & Kitchen,EMEA,8,1039.92,410.86,9732,20.45,4.6,0.0,None
2025-08-25,EcoTemp Thermostat,Home & Kitchen,APAC,15,1735.37,536.85,9031,114.43,4.8,11.0,None
2025-08-25,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,294.2,11375,71.11,4.9,0.0,None
2025-08-25,GlowSerum v2,Beauty,North America,20,999.8,690.27,2743,38.34,4.9,0.0,None
2025-08-25,GlowSerum v2,Beauty,EMEA,14,699.86,480.38,4545,38.07,4.3,0.0,None
2025-08-25,GlowSerum v2,Beauty,APAC,23,1149.77,786.29,3855,74.2,4.0,0.0,None
2025-08-25,GlowSerum v2,Beauty,Latin America,11,549.89,366.49,9057,73.73,4.6,0.0,None
2025-08-25,Apex Yoga Mat,Sports,North America,15,599.85,376.9,6764,52.0,4.2,0.0,None
2025-08-25,Apex Yoga Mat,Sports,EMEA,11,439.89,279.65,9218,25.11,4.9,0.0,None
2025-08-25,Apex Yoga Mat,Sports,APAC,12,479.88,298.89,7525,52.12,4.8,0.0,None
2025-08-25,Apex Yoga Mat,Sports,Latin America,7,279.93,163.31,10914,74.57,4.1,0.0,None
2025-08-26,Smart Pro Watch,Electronics,North America,16,3199.84,1429.7,4965,40.92,4.4,0.0,None
2025-08-26,Smart Pro Watch,Electronics,EMEA,15,2999.85,1338.72,6998,44.85,4.8,0.0,None
2025-08-26,Smart Pro Watch,Electronics,APAC,16,3199.84,1421.3,6149,74.52,4.1,0.0,None
2025-08-26,Smart Pro Watch,Electronics,Latin America,8,1599.92,712.46,9588,30.01,4.5,0.0,None
2025-08-26,Neural Headset,Electronics,North America,16,4799.84,2383.64,4891,65.13,4.3,0.0,None
2025-08-26,Neural Headset,Electronics,EMEA,13,3899.87,1942.83,7370,28.44,5.0,0.0,None
2025-08-26,Neural Headset,Electronics,APAC,13,3899.87,1942.53,6240,29.6,4.6,0.0,None
2025-08-26,Neural Headset,Electronics,Latin America,11,3299.89,1636.55,8636,53.58,4.1,0.0,None
2025-08-26,AeroFit Runner Tee,Apparel,North America,33,1154.67,676.9,720,63.6,4.5,0.0,None
2025-08-26,AeroFit Runner Tee,Apparel,EMEA,24,839.76,488.04,1837,63.25,4.7,0.0,None
2025-08-26,AeroFit Runner Tee,Apparel,APAC,26,909.74,529.65,1505,64.78,4.7,0.0,None
2025-08-26,AeroFit Runner Tee,Apparel,Latin America,14,489.86,286.28,5599,30.55,4.2,0.0,None
2025-08-26,Holo-Knit Hoodie,Apparel,North America,31,2479.69,1346.28,370,70.2,4.6,0.0,None
2025-08-26,Holo-Knit Hoodie,Apparel,EMEA,21,1679.79,911.42,2155,49.84,4.1,0.0,None
2025-08-26,Holo-Knit Hoodie,Apparel,APAC,27,2159.73,1169.2,1122,74.6,4.1,0.0,None
2025-08-26,Holo-Knit Hoodie,Apparel,Latin America,12,959.88,509.93,5293,72.03,4.3,0.0,None
2025-08-26,EcoTemp Thermostat,Home & Kitchen,North America,13,1588.48,547.43,8327,108.5,4.4,6.0,None
2025-08-26,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,451.02,9723,67.78,4.2,0.0,None
2025-08-26,EcoTemp Thermostat,Home & Kitchen,APAC,15,1676.87,478.28,9016,114.71,4.2,14.0,None
2025-08-26,EcoTemp Thermostat,Home & Kitchen,Latin America,5,649.95,253.19,11370,27.18,4.3,0.0,None
2025-08-26,GlowSerum v2,Beauty,North America,18,899.82,615.17,2725,58.8,4.1,0.0,None
2025-08-26,GlowSerum v2,Beauty,EMEA,16,799.84,543.68,4529,64.83,4.9,0.0,None
2025-08-26,GlowSerum v2,Beauty,APAC,15,749.85,517.74,3840,28.64,4.9,0.0,None
2025-08-26,GlowSerum v2,Beauty,Latin America,9,449.91,303.5,9048,45.73,4.4,0.0,None
2025-08-26,Apex Yoga Mat,Sports,North America,15,599.85,379.42,6749,41.94,4.6,0.0,None
2025-08-26,Apex Yoga Mat,Sports,EMEA,11,439.89,268.27,9207,70.62,4.2,0.0,None
2025-08-26,Apex Yoga Mat,Sports,APAC,11,439.89,276.76,7514,36.69,4.4,0.0,None
2025-08-26,Apex Yoga Mat,Sports,Latin America,7,279.93,168.23,10907,54.89,4.8,0.0,None
2025-08-27,Smart Pro Watch,Electronics,North America,13,2599.87,1159.37,4952,42.29,5.0,0.0,None
2025-08-27,Smart Pro Watch,Electronics,EMEA,13,2599.87,1154.6,6985,61.38,4.2,0.0,None
2025-08-27,Smart Pro Watch,Electronics,APAC,12,2399.88,1063.33,6137,66.45,4.5,0.0,None
2025-08-27,Smart Pro Watch,Electronics,Latin America,11,2199.89,980.57,9577,37.52,4.2,0.0,None
2025-08-27,Neural Headset,Electronics,North America,23,6899.77,3435.15,4868,58.93,4.5,0.0,None
2025-08-27,Neural Headset,Electronics,EMEA,14,4199.86,2091.07,7356,35.44,4.8,0.0,None
2025-08-27,Neural Headset,Electronics,APAC,15,4499.85,2231.08,6225,75.4,4.1,0.0,None
2025-08-27,Neural Headset,Electronics,Latin America,10,2999.9,1489.57,8626,41.54,4.3,0.0,None
2025-08-27,AeroFit Runner Tee,Apparel,North America,28,979.72,578.61,692,36.88,4.2,0.0,None
2025-08-27,AeroFit Runner Tee,Apparel,EMEA,24,839.76,495.44,1813,33.67,4.9,0.0,None
2025-08-27,AeroFit Runner Tee,Apparel,APAC,25,874.75,519.61,1480,20.97,4.9,0.0,None
2025-08-27,AeroFit Runner Tee,Apparel,Latin America,17,594.83,345.06,5582,47.37,4.3,0.0,None
2025-08-27,Holo-Knit Hoodie,Apparel,North America,35,2603.67,1309.2,335,138.51,4.7,7.0,None
2025-08-27,Holo-Knit Hoodie,Apparel,EMEA,28,2239.72,1222.65,2127,36.78,4.8,0.0,None
2025-08-27,Holo-Knit Hoodie,Apparel,APAC,26,2079.74,1135.91,1096,31.78,4.9,0.0,None
2025-08-27,Holo-Knit Hoodie,Apparel,Latin America,19,1519.81,828.44,5274,29.83,4.1,0.0,None
2025-08-27,EcoTemp Thermostat,Home & Kitchen,North America,11,1429.89,564.71,8316,28.97,4.4,0.0,None
2025-08-27,EcoTemp Thermostat,Home & Kitchen,EMEA,8,1039.92,396.65,9715,77.29,4.5,0.0,None
2025-08-27,EcoTemp Thermostat,Home & Kitchen,APAC,12,1559.88,605.58,9004,73.5,4.1,0.0,None
2025-08-27,EcoTemp Thermostat,Home & Kitchen,Latin America,5,649.95,254.0,11365,23.92,4.1,0.0,None
2025-08-27,GlowSerum v2,Beauty,North America,21,1049.79,726.57,2704,33.13,4.7,0.0,None
2025-08-27,GlowSerum v2,Beauty,EMEA,15,749.85,508.35,4514,66.17,4.4,0.0,None
2025-08-27,GlowSerum v2,Beauty,APAC,20,999.8,690.7,3820,36.62,4.5,0.0,None
2025-08-27,GlowSerum v2,Beauty,Latin America,12,599.88,403.4,9036,66.08,4.3,0.0,None
2025-08-27,Apex Yoga Mat,Sports,North America,11,439.89,266.31,6738,78.46,4.6,0.0,None
2025-08-27,Apex Yoga Mat,Sports,EMEA,11,439.89,271.96,9196,55.89,4.7,0.0,None
2025-08-27,Apex Yoga Mat,Sports,APAC,12,479.88,300.94,7502,43.93,4.6,0.0,None
2025-08-27,Apex Yoga Mat,Sports,Latin America,7,279.93,176.2,10900,23.0,4.4,0.0,None
2025-08-28,Smart Pro Watch,Electronics,North America,28,4759.76,1636.21,4924,174.8,4.6,15.0,None
2025-08-28,Smart Pro Watch,Electronics,EMEA,15,2999.85,1336.6,6970,53.33,4.9,0.0,None
2025-08-28,Smart Pro Watch,Electronics,APAC,16,3199.84,1427.57,6121,49.44,4.9,0.0,None
2025-08-28,Smart Pro Watch,Electronics,Latin America,11,2199.89,982.17,9566,31.11,4.1,0.0,None
2025-08-28,Neural Headset,Electronics,North America,17,5099.83,2536.6,4851,53.25,4.1,0.0,None
2025-08-28,Neural Headset,Electronics,EMEA,11,3299.89,1632.03,7345,71.65,4.5,0.0,None
2025-08-28,Neural Headset,Electronics,APAC,13,3899.87,1940.01,6212,39.7,4.4,0.0,None
2025-08-28,Neural Headset,Electronics,Latin America,7,2099.93,1032.78,8619,68.75,4.6,0.0,None
2025-08-28,AeroFit Runner Tee,Apparel,North America,32,1119.68,662.31,660,38.01,4.8,0.0,None
2025-08-28,AeroFit Runner Tee,Apparel,EMEA,27,840.81,426.01,1786,147.64,4.5,11.0,None
2025-08-28,AeroFit Runner Tee,Apparel,APAC,27,944.73,548.78,1453,72.23,4.6,0.0,None
2025-08-28,AeroFit Runner Tee,Apparel,Latin America,18,629.82,358.89,5564,76.02,4.7,0.0,None
2025-08-28,Holo-Knit Hoodie,Apparel,North America,32,2559.68,1396.65,303,44.69,5.0,0.0,None
2025-08-28,Holo-Knit Hoodie,Apparel,EMEA,26,2079.74,1130.69,2101,52.68,4.6,0.0,None
2025-08-28,Holo-Knit Hoodie,Apparel,APAC,19,1519.81,822.35,1077,54.17,4.2,0.0,None
2025-08-28,Holo-Knit Hoodie,Apparel,Latin America,15,1199.85,648.51,5259,45.61,4.7,0.0,None
2025-08-28,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,508.55,8306,45.66,4.9,0.0,None
2025-08-28,EcoTemp Thermostat,Home & Kitchen,EMEA,8,1039.92,407.39,9707,34.32,4.0,0.0,None
2025-08-28,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,456.17,8995,47.17,4.7,0.0,None
2025-08-28,EcoTemp Thermostat,Home & Kitchen,Latin America,7,909.93,348.33,11358,62.56,5.0,0.0,None
2025-08-28,GlowSerum v2,Beauty,North America,22,1099.78,757.34,2682,50.03,4.3,0.0,None
2025-08-28,GlowSerum v2,Beauty,EMEA,16,799.84,546.73,4498,52.64,4.1,0.0,None
2025-08-28,GlowSerum v2,Beauty,APAC,18,899.82,611.48,3802,73.59,4.5,0.0,None
2025-08-28,GlowSerum v2,Beauty,Latin America,12,599.88,401.12,9024,75.2,4.7,0.0,None
2025-08-28,Apex Yoga Mat,Sports,North America,11,439.89,272.87,6727,52.22,4.2,0.0,None
2025-08-28,Apex Yoga Mat,Sports,EMEA,12,479.88,305.89,9184,24.12,4.4,0.0,None
2025-08-28,Apex Yoga Mat,Sports,APAC,15,557.86,324.64,7487,93.11,4.2,7.0,None
2025-08-28,Apex Yoga Mat,Sports,Latin America,7,279.93,166.76,10893,60.77,4.3,0.0,None
2025-08-29,Smart Pro Watch,Electronics,North America,16,3199.84,1433.68,4908,25.0,4.5,0.0,None
2025-08-29,Smart Pro Watch,Electronics,EMEA,12,2399.88,1066.52,6958,53.69,4.4,0.0,None
2025-08-29,Smart Pro Watch,Electronics,APAC,14,2799.86,1242.2,6107,70.96,4.1,0.0,None
2025-08-29,Smart Pro Watch,Electronics,Latin America,11,2199.89,976.78,9555,52.67,4.5,0.0,None
2025-08-29,Neural Headset,Electronics,North America,19,5699.81,2836.34,4832,54.25,4.7,0.0,None
2025-08-29,Neural Headset,Electronics,EMEA,17,5099.83,2535.57,7328,57.36,4.7,0.0,None
2025-08-29,Neural Headset,Electronics,APAC,13,3899.87,1939.0,6199,43.72,4.8,0.0,None
2025-08-29,Neural Headset,Electronics,Latin America,9,2699.91,1339.47,8610,41.92,4.4,0.0,None
2025-08-29,AeroFit Runner Tee,Apparel,North America,29,1014.71,601.31,631,30.05,4.6,0.0,None
2025-08-29,AeroFit Runner Tee,Apparel,EMEA,24,839.76,498.03,1762,23.32,4.7,0.0,None
2025-08-29,AeroFit Runner Tee,Apparel,APAC,24,839.76,492.0,1429,47.42,4.3,0.0,None
2025-08-29,AeroFit Runner Tee,Apparel,Latin America,12,419.88,235.64,5552,65.16,4.1,0.0,None
2025-08-29,Holo-Knit Hoodie,Apparel,North America,27,2159.73,1169.73,276,72.47,4.6,0.0,None
2025-08-29,Holo-Knit Hoodie,Apparel,EMEA,18,1439.82,776.15,2083,63.01,4.8,0.0,None
2025-08-29,Holo-Knit Hoodie,Apparel,APAC,19,1519.81,829.23,1058,26.65,4.7,0.0,None
2025-08-29,Holo-Knit Hoodie,Apparel,Latin America,13,1039.87,566.28,5246,22.61,4.2,0.0,None
2025-08-29,EcoTemp Thermostat,Home & Kitchen,North America,15,1949.85,764.05,8291,63.57,4.9,0.0,None
2025-08-29,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,455.92,9698,48.19,4.4,0.0,None
2025-08-29,EcoTemp Thermostat,Home & Kitchen,APAC,10,1299.9,514.18,8985,23.14,4.9,0.0,None
2025-08-29,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,300.52,11352,45.81,4.8,0.0,None
2025-08-29,GlowSerum v2,Beauty,North America,20,999.8,692.36,2662,30.01,4.1,0.0,None
2025-08-29,GlowSerum v2,Beauty,EMEA,17,849.83,588.36,4481,26.09,5.0,0.0,None
2025-08-29,GlowSerum v2,Beauty,APAC,16,799.84,545.07,3786,59.28,4.1,0.0,None
2025-08-29,GlowSerum v2,Beauty,Latin America,13,649.87,436.49,9011,73.66,4.2,0.0,None
2025-08-29,Apex Yoga Mat,Sports,North America,15,599.85,372.71,6712,68.78,4.1,0.0,None
2025-08-29,Apex Yoga Mat,Sports,EMEA,9,359.91,220.4,9175,54.15,4.4,0.0,None
2025-08-29,Apex Yoga Mat,Sports,APAC,12,479.88,304.53,7475,29.56,4.8,0.0,None
2025-08-29,Apex Yoga Mat,Sports,Latin America,7,279.93,166.21,10886,62.99,4.6,0.0,None
2025-08-30,Smart Pro Watch,Electronics,North America,25,4999.75,2232.16,4883,70.89,4.6,0.0,None
2025-08-30,Smart Pro Watch,Electronics,EMEA,18,3599.82,1608.8,6940,44.46,4.5,0.0,None
2025-08-30,Smart Pro Watch,Electronics,APAC,20,3999.8,1787.68,6087,48.92,4.1,0.0,None
2025-08-30,Smart Pro Watch,Electronics,Latin America,12,2399.88,1064.05,9543,63.58,4.7,0.0,None
2025-08-30,Neural Headset,Electronics,North America,26,7799.74,3884.48,4806,61.55,4.3,0.0,None
2025-08-30,Neural Headset,Electronics,EMEA,16,4799.84,2387.27,7312,50.61,4.9,0.0,None
2025-08-30,Neural Headset,Electronics,APAC,21,6299.79,3136.23,6178,54.65,4.7,0.0,None
2025-08-30,Neural Headset,Electronics,Latin America,13,3899.87,1944.62,8597,21.28,4.6,0.0,None
2025-08-30,AeroFit Runner Tee,Apparel,North America,38,1329.62,784.56,593,52.83,4.8,0.0,None
2025-08-30,AeroFit Runner Tee,Apparel,EMEA,29,1014.71,602.93,1733,23.59,4.3,0.0,None
2025-08-30,AeroFit Runner Tee,Apparel,APAC,44,1447.19,794.88,1385,145.96,4.6,6.0,None
2025-08-30,AeroFit Runner Tee,Apparel,Latin America,26,909.74,535.07,5526,43.1,4.5,0.0,None
2025-08-30,Holo-Knit Hoodie,Apparel,North America,39,3119.61,1703.07,237,50.88,4.6,0.0,None
2025-08-30,Holo-Knit Hoodie,Apparel,EMEA,31,2479.69,1346.8,2052,68.13,4.8,0.0,None
2025-08-30,Holo-Knit Hoodie,Apparel,APAC,30,2399.7,1303.02,1028,67.26,4.5,0.0,None
2025-08-30,Holo-Knit Hoodie,Apparel,Latin America,28,2239.72,1225.71,5218,24.55,4.7,0.0,None
2025-08-30,EcoTemp Thermostat,Home & Kitchen,North America,17,2209.83,869.58,8274,57.41,5.0,0.0,None
2025-08-30,EcoTemp Thermostat,Home & Kitchen,EMEA,14,1819.86,714.28,9684,54.65,4.6,0.0,None
2025-08-30,EcoTemp Thermostat,Home & Kitchen,APAC,19,2198.13,677.94,8966,153.2,4.9,11.0,None
2025-08-30,EcoTemp Thermostat,Home & Kitchen,Latin America,9,1111.41,383.06,11343,105.62,5.0,5.0,None
2025-08-30,GlowSerum v2,Beauty,North America,34,1699.66,1174.97,2628,59.18,4.7,0.0,None
2025-08-30,GlowSerum v2,Beauty,EMEA,20,999.8,685.7,4461,56.63,4.3,0.0,None
2025-08-30,GlowSerum v2,Beauty,APAC,28,1399.72,963.03,3758,67.11,4.9,0.0,None
2025-08-30,GlowSerum v2,Beauty,Latin America,13,649.87,435.93,8998,75.91,4.0,0.0,None
2025-08-30,Apex Yoga Mat,Sports,North America,17,679.83,423.83,6695,72.25,4.5,0.0,None
2025-08-30,Apex Yoga Mat,Sports,EMEA,14,559.86,345.29,9161,74.48,4.2,0.0,None
2025-08-30,Apex Yoga Mat,Sports,APAC,14,559.86,350.48,7461,53.71,4.3,0.0,None
2025-08-30,Apex Yoga Mat,Sports,Latin America,10,399.9,253.53,10876,25.6,4.9,0.0,None
2025-08-31,Smart Pro Watch,Electronics,North America,18,3599.82,1610.68,4865,36.96,4.5,0.0,None
2025-08-31,Smart Pro Watch,Electronics,EMEA,19,3799.81,1700.16,6921,39.0,4.7,0.0,None
2025-08-31,Smart Pro Watch,Electronics,APAC,18,3599.82,1609.92,6069,40.0,4.2,0.0,None
2025-08-31,Smart Pro Watch,Electronics,Latin America,14,2799.86,1250.74,9529,36.79,4.1,0.0,None
2025-08-31,Neural Headset,Electronics,North America,26,7799.74,3888.0,4780,47.49,4.5,0.0,None
2025-08-31,Neural Headset,Electronics,EMEA,18,5399.82,2688.93,7294,43.91,4.1,0.0,None
2025-08-31,Neural Headset,Electronics,APAC,20,5999.8,2991.47,6158,33.71,4.0,0.0,None
2025-08-31,Neural Headset,Electronics,Latin America,13,3899.87,1931.29,8584,74.59,4.5,0.0,None
2025-08-31,AeroFit Runner Tee,Apparel,North America,43,1504.57,884.9,550,71.35,4.1,0.0,None
2025-08-31,AeroFit Runner Tee,Apparel,EMEA,34,1189.66,695.22,1699,74.31,4.8,0.0,None
2025-08-31,AeroFit Runner Tee,Apparel,APAC,36,1259.64,747.38,1349,33.63,4.7,0.0,None
2025-08-31,AeroFit Runner Tee,Apparel,Latin America,27,812.47,412.01,5499,90.28,4.8,14.0,None
2025-08-31,Holo-Knit Hoodie,Apparel,North America,51,4079.49,2237.9,186,23.29,4.8,0.0,None
2025-08-31,Holo-Knit Hoodie,Apparel,EMEA,30,2399.7,1305.63,2022,56.8,4.2,0.0,None
2025-08-31,Holo-Knit Hoodie,Apparel,APAC,35,2799.65,1532.64,993,28.68,4.5,0.0,None
2025-08-31,Holo-Knit Hoodie,Apparel,Latin America,20,1599.8,870.06,5198,39.31,4.7,0.0,None
2025-08-31,EcoTemp Thermostat,Home & Kitchen,North America,16,2079.84,811.97,8258,79.88,4.2,0.0,None
2025-08-31,EcoTemp Thermostat,Home & Kitchen,EMEA,12,1559.88,618.43,9672,22.09,4.1,0.0,None
2025-08-31,EcoTemp Thermostat,Home & Kitchen,APAC,14,1819.86,711.37,8952,66.29,4.4,0.0,None
2025-08-31,EcoTemp Thermostat,Home & Kitchen,Latin America,9,1169.91,456.34,11334,46.5,4.7,0.0,None
2025-08-31,GlowSerum v2,Beauty,North America,28,1399.72,963.83,2600,63.89,4.6,0.0,None
2025-08-31,GlowSerum v2,Beauty,EMEA,24,1199.76,829.14,4437,42.76,4.9,0.0,None
2025-08-31,GlowSerum v2,Beauty,APAC,23,1149.77,797.52,3735,29.27,4.7,0.0,None
2025-08-31,GlowSerum v2,Beauty,Latin America,16,799.84,540.99,8982,75.58,4.8,0.0,None
2025-08-31,Apex Yoga Mat,Sports,North America,15,599.85,379.48,6680,41.69,4.1,0.0,None
2025-08-31,Apex Yoga Mat,Sports,EMEA,17,679.83,436.06,9144,23.32,5.0,0.0,None
2025-08-31,Apex Yoga Mat,Sports,APAC,16,639.84,398.3,7445,70.37,4.8,0.0,None
2025-08-31,Apex Yoga Mat,Sports,Latin America,11,439.89,279.35,10865,26.32,4.7,0.0,None
2025-09-01,Smart Pro Watch,Electronics,North America,21,4199.79,1879.94,4844,39.86,4.3,0.0,None
2025-09-01,Smart Pro Watch,Electronics,EMEA,14,2799.86,1247.86,6907,48.32,4.6,0.0,None
2025-09-01,Smart Pro Watch,Electronics,APAC,16,3199.84,1428.27,6053,46.62,4.1,0.0,None
2025-09-01,Smart Pro Watch,Electronics,Latin America,10,1999.9,893.0,9519,27.83,4.1,0.0,None
2025-09-01,Neural Headset,Electronics,North America,19,5699.81,2832.28,4761,70.52,4.9,0.0,None
2025-09-01,Neural Headset,Electronics,EMEA,14,4199.86,2084.87,7280,60.22,4.6,0.0,None
2025-09-01,Neural Headset,Electronics,APAC,14,4199.86,2085.63,6144,57.2,4.3,0.0,None
2025-09-01,Neural Headset,Electronics,Latin America,12,3599.88,1782.85,8572,68.36,4.3,0.0,None
2025-09-01,AeroFit Runner Tee,Apparel,North America,27,944.73,554.07,523,51.06,4.8,0.0,None
2025-09-01,AeroFit Runner Tee,Apparel,EMEA,25,874.75,510.37,1674,57.93,4.7,0.0,None
2025-09-01,AeroFit Runner Tee,Apparel,APAC,30,934.23,479.86,1319,137.95,4.5,11.0,None
2025-09-01,AeroFit Runner Tee,Apparel,Latin America,15,524.85,301.24,5484,54.68,4.6,0.0,None
2025-09-01,Holo-Knit Hoodie,Apparel,North America,29,2319.71,1257.85,157,71.98,4.0,0.0,None
2025-09-01,Holo-Knit Hoodie,Apparel,EMEA,34,2366.1,1098.98,1988,173.11,4.6,13.0,None
2025-09-01,Holo-Knit Hoodie,Apparel,APAC,23,1839.77,1002.26,970,38.45,4.1,0.0,None
2025-09-01,Holo-Knit Hoodie,Apparel,Latin America,18,1439.82,778.29,5180,54.43,4.0,0.0,None
2025-09-01,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,503.03,8248,67.71,4.1,0.0,None
2025-09-01,EcoTemp Thermostat,Home & Kitchen,EMEA,9,1169.91,455.42,9663,50.18,4.1,0.0,None
2025-09-01,EcoTemp Thermostat,Home & Kitchen,APAC,9,1169.91,460.52,8943,29.77,5.0,0.0,None
2025-09-01,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,300.0,11328,47.9,4.1,0.0,None
2025-09-01,GlowSerum v2,Beauty,North America,22,1099.78,757.45,2578,49.59,4.3,0.0,None
2025-09-01,GlowSerum v2,Beauty,EMEA,16,799.84,552.73,4421,28.65,4.8,0.0,None
2025-09-01,GlowSerum v2,Beauty,APAC,19,949.81,650.38,3716,57.93,4.2,0.0,None
2025-09-01,GlowSerum v2,Beauty,Latin America,11,549.89,369.38,8971,62.17,4.5,0.0,None
2025-09-01,Apex Yoga Mat,Sports,North America,14,559.86,347.19,6666,66.89,4.7,0.0,None
2025-09-01,Apex Yoga Mat,Sports,EMEA,8,319.92,201.76,9136,24.74,4.2,0.0,None
2025-09-01,Apex Yoga Mat,Sports,APAC,14,559.86,356.85,7431,28.23,4.1,0.0,None
2025-09-01,Apex Yoga Mat,Sports,Latin America,9,359.91,216.41,10856,70.12,4.3,0.0,None
2025-09-02,Smart Pro Watch,Electronics,North America,20,3999.8,1790.26,4824,38.6,4.0,0.0,None
2025-09-02,Smart Pro Watch,Electronics,EMEA,12,2399.88,1063.6,6895,65.39,4.7,0.0,None
2025-09-02,Smart Pro Watch,Electronics,APAC,23,4047.8,1484.57,6030,133.41,4.2,12.0,None
2025-09-02,Smart Pro Watch,Electronics,Latin America,9,1799.91,794.78,9510,60.7,4.8,0.0,None
2025-09-02,Neural Headset,Electronics,North America,15,4499.85,2244.7,4746,20.89,4.9,0.0,None
2025-09-02,Neural Headset,Electronics,EMEA,11,3299.89,1635.43,7269,58.06,4.8,0.0,None
2025-09-02,Neural Headset,Electronics,APAC,21,5858.8,2687.48,6123,85.7,4.9,7.0,None
2025-09-02,Neural Headset,Electronics,Latin America,10,2999.9,1494.82,8562,20.54,4.3,0.0,None
2025-09-02,AeroFit Runner Tee,Apparel,North America,30,976.22,527.78,493,114.24,4.6,7.0,None
2025-09-02,AeroFit Runner Tee,Apparel,EMEA,24,839.76,485.36,1650,74.0,4.8,0.0,None
2025-09-02,AeroFit Runner Tee,Apparel,APAC,22,769.78,455.83,1297,24.16,4.1,0.0,None
2025-09-02,AeroFit Runner Tee,Apparel,Latin America,19,664.81,390.12,5465,35.08,4.1,0.0,None
2025-09-02,Holo-Knit Hoodie,Apparel,North America,26,2079.74,1124.21,131,78.6,4.5,0.0,None
2025-09-02,Holo-Knit Hoodie,Apparel,EMEA,21,1679.79,914.48,1967,37.61,4.9,0.0,None
2025-09-02,Holo-Knit Hoodie,Apparel,APAC,26,2079.74,1126.62,944,68.96,4.2,0.0,None
2025-09-02,Holo-Knit Hoodie,Apparel,Latin America,14,1119.86,608.66,5166,29.04,4.6,0.0,None
2025-09-02,EcoTemp Thermostat,Home & Kitchen,North America,10,1299.9,513.54,8238,25.68,4.1,0.0,None
2025-09-02,EcoTemp Thermostat,Home & Kitchen,EMEA,8,1039.92,402.29,9655,54.72,4.6,0.0,None
2025-09-02,EcoTemp Thermostat,Home & Kitchen,APAC,10,1299.9,507.88,8933,48.33,4.8,0.0,None
2025-09-02,EcoTemp Thermostat,Home & Kitchen,Latin America,6,779.94,293.06,11322,75.68,4.5,0.0,None
2025-09-02,GlowSerum v2,Beauty,North America,20,999.8,683.1,2558,67.04,4.8,0.0,None
2025-09-02,GlowSerum v2,Beauty,EMEA,13,649.87,447.97,4408,27.76,4.8,0.0,None
2025-09-02,GlowSerum v2,Beauty,APAC,24,1199.76,823.12,3692,66.83,4.8,0.0,None
2025-09-02,GlowSerum v2,Beauty,Latin America,13,649.87,444.9,8958,40.03,4.0,0.0,None
2025-09-02,Apex Yoga Mat,Sports,North America,14,559.86,347.9,6652,64.04,4.6,0.0,None
2025-09-02,Apex Yoga Mat,Sports,EMEA,13,519.87,320.4,9123,70.06,4.4,0.0,None
